date,adjusted_close
2017-01-03,23.30209160
2017-01-04,23.29413605
2017-01-05,23.69164658
2017-01-06,23.55649376
2017-01-09,23.88245583
2017-01-10,23.90630341
2017-01-11,23.98580551
2017-01-12,23.28618813
2017-01-13,23.40544319
2017-01-17,23.54854202
2017-01-18,23.44519043
2017-01-19,23.55649376
2017-01-20,23.90630341
2017-01-23,24.11301041
2017-01-24,24.50257111
2017-01-25,24.89212799
2017-01-26,24.73313141
2017-01-27,24.84443092
2017-01-30,24.79673195
2017-01-31,24.57412338
2017-02-01,24.70927620
2017-02-02,24.47076797
2017-02-03,24.62182617
2017-02-06,24.54232407
2017-02-07,24.26407051
2017-02-08,24.11301041
2017-02-09,24.01760483
2017-02-10,24.41511917
2017-02-13,25.19424057
2017-02-14,24.90803146
2017-02-15,25.24194336
2017-02-16,25.69510460
2017-02-17,25.71100807
2017-02-21,25.70305443
2017-02-22,25.49635124
2017-02-23,25.24194336
2017-02-24,25.37709427
2017-02-27,25.06703949
2017-02-28,25.01933670
2017-03-01,25.10679245
2017-03-02,24.54232407
2017-03-03,24.52642250
2017-03-06,24.52642250
2017-03-07,24.89212799
2017-03-08,24.82057762
2017-03-09,24.62977409
2017-03-10,24.69337463
2017-03-13,25.04318810
2017-03-14,24.81263351
2017-03-15,25.36914444
2017-03-16,25.76665688
2017-03-17,25.90975761
2017-03-20,26.11646461
2017-03-21,25.82230759
2017-03-22,25.98925781
2017-03-23,25.88591194
2017-03-24,26.08466721
2017-03-27,26.37086678
2017-03-28,26.51397705
2017-03-29,26.18006516
2017-03-30,26.29137039
2017-03-31,26.10851669
2017-04-03,26.14826965
2017-04-04,26.12441635
2017-04-05,26.15621376
2017-04-06,26.12441635
2017-04-07,26.13236427
2017-04-10,25.85411072
2017-04-11,25.75870514
2017-04-12,25.66330338
2017-04-13,25.30554008
2017-04-17,25.46454620
2017-04-18,25.27374268
2017-04-19,25.13063812
2017-04-20,25.27374268
2017-04-21,25.50430107
2017-04-24,25.99721527
2017-04-25,26.29137039
2017-04-26,26.23571587
2017-04-27,26.25161934
2017-04-28,26.29137039
2017-05-01,26.55372620
2017-05-02,26.97509193
2017-05-03,27.26129532
2017-05-04,27.14204597
2017-05-05,27.36465263
2017-05-08,27.80985832
2017-05-09,28.15172577
2017-05-10,28.15172577
2017-05-11,28.27096748
2017-05-12,28.11992264
2017-05-15,27.87345886
2017-05-16,27.84961128
2017-05-17,27.36465263
2017-05-18,27.74626160
2017-05-19,27.98476982
2017-05-22,28.14376831
2017-05-23,28.14376831
2017-05-24,28.23917198
2017-05-25,28.27892113
2017-05-26,28.23122406
2017-05-30,28.44586945
2017-05-31,28.11197090
2017-06-01,28.53333282
2017-06-02,28.76388359
2017-06-05,28.93084145
2017-06-06,28.96264458
2017-06-07,28.98649979
2017-06-08,29.28065109
2017-06-09,28.45383453
2017-06-12,28.01657677
2017-06-13,28.27096748
2017-06-14,28.34252930
2017-06-15,28.17556953
2017-06-16,28.51742554
2017-06-19,28.78774452
2017-06-20,28.72414398
2017-06-21,29.18524933
2017-06-22,29.18524933
2017-06-23,29.20114517
2017-06-26,29.66005516
2017-06-27,28.80628395
2017-06-28,29.01972198
2017-06-29,28.57642555
2017-06-30,28.69955635
2017-07-03,28.63389587
2017-07-05,28.58463097
2017-07-06,28.32193756
2017-07-07,28.42866135
2017-07-10,28.73240280
2017-07-11,29.04434776
2017-07-12,29.29883575
2017-07-13,29.67647171
2017-07-14,29.75855827
2017-07-17,29.47944832
2017-07-18,29.44660187
2017-07-19,29.88991356
2017-07-20,29.63542366
2017-07-21,29.43018150
2017-07-24,29.73392677
2017-07-25,29.63542366
2017-07-26,29.73392677
2017-07-27,29.70108986
2017-07-28,29.43839073
2017-07-31,29.52048302
2017-08-01,29.42197609
2017-08-02,29.61078644
2017-08-03,29.38093948
2017-08-04,29.57795906
2017-08-07,30.20186234
2017-08-08,30.12797356
2017-08-09,29.93095970
2017-08-10,29.01152802
2017-08-11,29.66825676
2017-08-14,29.59436798
2017-08-15,29.89811516
2017-08-16,29.83244324
2017-08-17,29.38093948
2017-08-18,29.43839073
2017-08-21,29.53690147
2017-08-22,29.98022079
2017-08-23,30.02946854
2017-08-24,30.23469353
2017-08-25,30.25110435
2017-08-28,30.18544579
2017-08-29,30.27574921
2017-08-30,30.31679916
2017-08-31,30.34961891
2017-09-01,30.55485344
2017-09-05,30.25110435
2017-09-06,30.59589195
2017-09-07,30.81755257
2017-09-08,30.78471375
2017-09-11,31.06382561
2017-09-12,31.08024979
2017-09-13,30.80933762
2017-09-14,30.68620491
2017-09-15,30.90784836
2017-09-18,31.25263405
2017-09-19,31.44145584
2017-09-20,31.04740906
2017-09-21,31.39220810
2017-09-22,31.00636482
2017-09-25,30.43170738
2017-09-26,30.48918152
2017-09-27,30.57948685
2017-09-28,30.41529655
2017-09-29,30.82577133
2017-10-02,31.30191422
2017-10-03,31.55639648
2017-10-04,31.41682053
2017-10-05,31.57280922
2017-10-06,31.57280922
2017-10-09,31.82728958
2017-10-10,31.99148369
2017-10-11,33.12436295
2017-10-12,33.19823456
2017-10-13,33.51019287
2017-10-16,33.56765366
2017-10-17,33.86318588
2017-10-18,34.06841660
2017-10-19,33.71542358
2017-10-20,33.75646591
2017-10-23,33.83034134
2017-10-24,33.92065430
2017-10-25,33.78929901
2017-10-26,33.82213974
2017-10-27,34.60203552
2017-10-30,34.58560562
2017-10-31,34.74979019
2017-11-01,34.56097031
2017-11-02,34.60203552
2017-11-03,34.63486099
2017-11-06,34.83188248
2017-11-07,34.89754868
2017-11-08,34.83188248
2017-11-09,34.18334579
2017-11-10,34.24901962
2017-11-13,34.48709106
2017-11-14,34.36395264
2017-11-15,34.10125732
2017-11-16,34.56097031
2017-11-17,34.53634262
2017-11-20,34.65127563
2017-11-21,34.95501328
2017-11-22,34.81545639
2017-11-24,35.29159546
2017-11-27,33.73184586
2017-11-28,33.60049820
2017-11-29,32.35268784
2017-11-30,32.50866699
2017-12-01,32.59074783
2017-12-04,32.33626938
2017-12-05,32.18029022
2017-12-06,31.75341415
2017-12-07,32.02431488
2017-12-08,32.01610947
2017-12-11,32.31983948
2017-12-12,32.26237106
2017-12-13,32.25417328
2017-12-14,32.34448242
2017-12-15,32.42655182
2017-12-18,32.34448242
2017-12-19,32.29522324
2017-12-20,32.37731552
2017-12-21,32.20491028
2017-12-22,32.53328705
2017-12-26,31.97504807
2017-12-27,32.08178329
2017-12-28,32.62358856
2017-12-29,32.54970932
2018-01-02,33.67437744
2018-01-03,34.24081421
2018-01-04,34.06021118
2018-01-05,34.85649872
2018-01-08,34.84009171
2018-01-09,34.62664795
2018-01-10,33.90423203
2018-01-11,33.68258286
2018-01-12,33.81392670
2018-01-16,34.66769409
2018-01-17,35.40652847
2018-01-18,36.58866501
2018-01-19,36.67075348
2018-01-22,38.07453537
2018-01-23,37.99244308
2018-01-24,37.21257019
2018-01-25,37.02374649
2018-01-26,37.53273392
2018-01-29,37.27003098
2018-01-30,36.84314728
2018-01-31,37.19614410
2018-02-01,37.31107712
2018-02-02,36.53940582
2018-02-05,35.25875092
2018-02-06,35.78415680
2018-02-07,34.38036346
2018-02-08,33.13255310
2018-02-09,34.04379272
2018-02-12,34.91397095
2018-02-13,34.79083252
2018-02-14,35.34085464
2018-02-15,35.72669220
2018-02-16,35.69385529
2018-02-20,35.90729523
2018-02-21,35.20951462
2018-02-22,34.79904938
2018-02-23,36.03864670
2018-02-26,36.45732117
2018-02-27,35.80877304
2018-02-28,35.58712387
2018-03-01,35.06994629
2018-03-02,35.30801010
2018-03-05,35.70206070
2018-03-06,35.74310684
2018-03-07,36.28491592
2018-03-08,35.95655441
2018-03-09,36.60507965
2018-03-12,37.12226868
2018-03-13,36.93346024
2018-03-14,37.06480026
2018-03-15,37.19614410
2018-03-16,36.91703415
2018-03-19,36.61329269
2018-03-20,36.80210114
2018-03-21,36.69538498
2018-03-22,35.86624908
2018-03-23,34.95501328
2018-03-26,36.34237671
2018-03-27,35.53787231
2018-03-28,35.04531479
2018-03-29,35.92371368
2018-04-02,34.88933945
2018-04-03,35.69385529
2018-04-04,36.07146835
2018-04-05,35.56251144
2018-04-06,34.82366180
2018-04-09,35.35727310
2018-04-10,35.77595139
2018-04-11,35.61177063
2018-04-12,35.99758911
2018-04-13,35.01248169
2018-04-16,35.19308472
2018-04-17,34.73337555
2018-04-18,34.41320419
2018-04-19,32.45119476
2018-04-20,31.97504807
2018-04-23,31.81086922
2018-04-24,31.81086922
2018-04-25,31.33473587
2018-04-26,31.33473587
2018-04-27,31.33473587
2018-04-30,31.56460381
2018-05-01,31.95864296
2018-05-02,30.98995209
2018-05-03,31.27726173
2018-05-04,31.67951775
2018-05-07,31.56460381
2018-05-08,32.16386795
2018-05-09,32.30342865
2018-05-10,32.64822006
2018-05-11,32.76314926
2018-05-14,32.79598618
2018-05-15,32.26237106
2018-05-16,32.66463470
2018-05-17,31.98327065
2018-05-18,31.53997231
2018-05-21,32.40194702
2018-05-22,32.54149628
2018-05-23,32.54970932
2018-05-24,32.23775101
2018-05-25,32.26237106
2018-05-29,31.32651901
2018-05-30,31.47429657
2018-05-31,31.76982880
2018-06-01,32.18029022
2018-06-04,32.81240082
2018-06-05,32.45939255
2018-06-06,32.47582245
2018-06-07,32.44297409
2018-06-08,31.95864296
2018-06-11,31.81908607
2018-06-12,32.18029022
2018-06-13,32.05714417
2018-06-14,31.68773270
2018-06-15,31.76161003
2018-06-18,31.40041161
2018-06-19,30.83396721
2018-06-20,31.48250389
2018-06-21,30.88321686
2018-06-22,31.29368591
2018-06-25,31.06818771
2018-06-26,31.02564812
2018-06-27,30.21723938
2018-06-28,30.58315277
2018-06-29,31.11073303
2018-07-02,31.09371567
2018-07-03,30.96607590
2018-07-05,31.13626671
2018-07-06,31.71489906
2018-07-09,32.19145203
2018-07-10,32.27654266
2018-07-11,31.45961952
2018-07-12,31.74894905
2018-07-13,32.14038467
2018-07-16,32.15739822
2018-07-17,32.37014008
2018-07-18,32.68499374
2018-07-19,33.87633896
2018-07-20,34.65919876
2018-07-23,34.66771317
2018-07-24,34.36987305
2018-07-25,34.79534912
2018-07-26,34.73578644
2018-07-27,35.27188110
2018-07-30,34.96554565
2018-07-31,35.06764603
2018-08-01,35.49312973
2018-08-02,35.35697556
2018-08-03,35.47611237
2018-08-06,34.94852448
2018-08-07,35.09318924
2018-08-08,35.71437454
2018-08-09,35.60375595
2018-08-10,34.91448212
2018-08-13,34.64218140
2018-08-14,34.81236649
2018-08-15,34.42093658
2018-08-16,34.38689041
2018-08-17,34.14863586
2018-08-20,34.12310028
2018-08-21,34.79534912
2018-08-22,34.80387115
2018-08-23,34.61665726
2018-08-24,35.09318924
2018-08-27,35.33995056
2018-08-28,36.03773499
2018-08-29,37.55242920
2018-08-30,36.98228455
2018-08-31,37.10142136
2018-09-04,37.53540802
2018-09-05,37.62902451
2018-09-06,37.48435211
2018-09-07,38.19063950
2018-09-10,37.96937943
2018-09-11,37.90982819
2018-09-12,37.39073944
2018-09-13,36.95675278
2018-09-14,37.79070282
2018-09-17,37.23757935
2018-09-18,37.06738281
2018-09-19,37.45881653
2018-09-20,37.58646774
2018-09-21,37.49285126
2018-09-24,38.19914627
2018-09-25,37.58646774
2018-09-26,37.67155457
2018-09-27,38.08852768
2018-09-28,37.57795334
2018-10-01,38.00342560
2018-10-02,37.11843491
2018-10-03,37.40776825
2018-10-04,36.10581589
2018-10-05,35.42506409
2018-10-08,34.85491180
2018-10-09,34.80387115
2018-10-10,33.48488617
2018-10-11,33.13599396
2018-10-12,33.74866867
2018-10-15,32.97431183
2018-10-16,34.04651642
2018-10-17,33.67208862
2018-10-18,32.79560852
2018-10-19,32.71903992
2018-10-22,32.94879150
2018-10-23,32.33609772
2018-10-24,31.04265785
2018-10-25,31.81703186
2018-10-26,31.20433807
2018-10-29,30.91501236
2018-10-30,32.14889908
2018-10-31,32.42118835
2018-11-01,33.22959518
2018-11-02,32.99984360
2018-11-05,32.74456787
2018-11-06,32.95729446
2018-11-07,33.34022141
2018-11-08,32.93177032
2018-11-09,32.39566040
